"","Fuel.Type.Code","Station.Name","Street.Address","Intersection.Directions","City","State","ZIP","Station.Phone","Groups.With.Access.Code","Latitude","Longitude","ID","Open.Date","Access.Code"
"140","ELEC","Home2 Suites by Hilton Leavenworth Downtown - Tesla Destination","250 Delaware St","","Leavenworth","KS",66048,"877-798-3752","Public",39.318675,-94.911494,114258,"2018-01-10","public"
"141","ELEC","Grinders Stonewall - Tesla Destination","10240 Pflumm Rd","","Lenexa","KS",66215,"877-798-3752","Public",38.942422,-94.742624,114259,"2015-12-01","public"
"142","ELEC","Hampton Inn & Suites Liberal - Tesla Destination","508 Hotel Dr","","Liberal","KS",67901,"877-798-3752","Public",37.03072,-100.914859,114260,"2018-04-17","public"
"143","ELEC","Hampton Inn & Suites Pittsburg Kansas Crossing - Tesla Destination","1285 S Hwy 69","","Pittsburg","KS",66762,"877-798-3752","Public",37.343055,-94.709305,114261,"2018-05-31","public"
"144","ELEC","Altenhofen Inn & Suites - Tesla Destination","1615 North St","","Seneca","KS",66538,"877-798-3752","Public",39.842003,-96.077978,114262,"2017-12-11","public"
"145","ELEC","Hyatt Regency Wichita - Tesla Destination","400 W Waterman St","","Wichita","KS",67202,"877-798-3752","Public",37.682837,-97.341229,114263,"2015-01-01","public"
"146","ELEC","1900 SMP 1900 SMP 1","1900 Shawnee Mission Pkwy","In the parking lot outside","Mission Woods","KS",66205,"888-758-4389","Public",39.03507,-94.60818,117465,"2019-01-26","public"
"147","ELEC","2000 SMP 2000 SMP","2000 Shawnee Mission Pkwy","Access is actually off of 51st St and State Line road. (behind building) ground level parking garage.","Mission Woods","KS",66205,"888-758-4389","Public",39.034423,-94.609667,117466,"2019-01-26","public"
"148","ELEC","EVERGY @PSU KTC -401B","909 E Ford Ave @ Pitt State Tech Center","SW Parking Lot","Pittsburg","KS",66762,"888-758-4389","Public",37.389472,-94.689872,118724,"2019-02-26","public"
"149","ELEC","EVERGY @FH DIS CTR402B","315 S 3rd St @ Flint Hills Discovery Center","East of City Park in Flint Hills Discovery Center Parking Lot.","Manhattan","KS",66502,"888-758-4389","Public",39.175919,-96.559487,120950,"2019-03-27","public"
"150","ELEC","EVERGY @CENTENIAL-077B","12002 Hayes St @ Centennial Park Apts Pool","Restricted Tenant Only-South side of the pool.","Overland Park","KS",66213,"888-758-4389","Public",38.911139,-94.690951,122979,"2019-05-22","public"
"151","ELEC","EVERGY @WALMART -062C","13600 S Alden St @ Walmart #577","SE corner of the front parking lot along Alden St.","Olathe","KS",66062,"888-758-4389","Public",38.881632,-94.756514,122980,"2019-05-22","public"
"152","ELEC","EVERGY @CORINTH SQ335B","8221 Corinth Mall @ Corinth Square Mall","Parking row along 83rd St. toward Arbys","Prairie Village","KS",66208,"888-758-4389","Public",38.978823,-94.632504,143126,"2019-08-15","public"
"153","ELEC","EVERGY @CITY HALL-334A","11110 Johnson Dr @ Shawnee City Hall","In the parking lot along Johnson Drive","Shawnee","KS",66203,"888-758-4389","Public",39.023086,-94.714919,143134,"2019-08-15","public"
"154","ELEC","HOME2 HOMES2 SUITE 2","7121 W 135th St Homes2Suite Hotel","North parking lot of hotel","Overland Park","KS",66223,"888-758-4389","Public",38.882668,-94.66907,143444,"2019-08-15","public"
"155","ELEC","BLUESTEM ELEC BLUESTEM WAMEGO","1000 S Wind Dr","North side of building in parking lot","Wamego","KS",66547,"888-758-4389","Public",39.209272,-96.282852,143476,"2019-08-15","public"
"156","ELEC","EVERGY @KTA SVC -408A","8000 SE I-70 Hwy @ KS Turnpike - Topeka East","East side","Topeka OCL","KS",66542,"888-758-4389","Public",39.01963,-95.50789,143489,"2019-08-15","public"
"157","ELEC","EVERGY @KTA SVC -405A","MM 209 I-70 KTA Hwy @ KS Turnpike - Lawrence","East end of parking lot outside EZ-Go","Lawrence OCL","KS",66044,"888-758-4389","Public",39.020224,-95.134502,143500,"2019-08-15","public"
"158","ELEC","HOME2 HOME2 SUITE 1","7121 W 135th St","North side of hotel","Overland Park","KS",66223,"888-758-4389","Public",38.882675,-94.669184,143597,"2019-08-15","public"
"159","ELEC","KIEWIT RENNER #3","8900 Renner Blvd","","Lenexa","KS",66219,"888-758-4389","Public",38.96635,-94.781022,143696,"2019-08-15","public"
"160","ELEC","EVERGY @MENORH MED164A","5721 W 119th Street @ Menorah Medical Center","NE Corner of South Parking Lot","Leawood","KS",66209,"888-758-4389","Public",38.909495,-94.649923,143829,"2019-08-17","public"
"161","ELEC","HY VEE OLATHE 1 NORTH","15153-15205 S Black Bob Rd","SW corner of parking lot","Olathe","KS",66062,"888-758-4389","Public",38.853071,-94.760129,147358,"2019-10-29","public"
"162","ELEC","HY VEE OLATHE 1 SOUTH","15153-15205 S Black Bob Rd","SW corner of the parking lot","Olathe","KS",66062,"888-758-4389","Public",38.852981,-94.7601,147361,"2019-10-29","public"
"163","ELEC","EVERGY @STADIUM -409A","916 Denison Ave @ KSU Memorial Stadium","Parking Lot on West side of Stadium","Manhattan","KS",66502,"888-758-4389","Public",39.18744,-96.58577,149244,"2019-11-19","public"
"164","ELEC","Hy-Vee - Tesla Supercharger","6655 Martway Street","","Mission","KS",66202,"877-798-3752","Public",39.020074,-94.661193,149334,"2019-09-30","public"
"165","ELEC","Hy-Vee - Tesla Supercharger","18101 West 119th Street","","Olathe","KS",66061,"877-798-3752","Public",38.912126,-94.795614,149340,"2019-09-30","public"
"166","ELEC","Nissan of Legends","1900 N 100th Terrace","","Kansas City","KS",66109,"913-396-6971","Public - Call ahead",39.12751,-94.81196,149471,"2019-05-01","public"
"167","ELEC","Nissan of Legends","1900 N 100th Terrace","","Kansas City","KS",66109,"913-396-6971","Private",39.12751,-94.81196,149485,"2019-05-01","private"
"168","ELEC","Evergy","25166 E 2200 Rd","","LaCygne","KS",66040,"","Private",38.338223,-94.636917,150067,"2019-12-14","private"
"169","ELEC","Evergy","25166 E 2200 Rd","","LaCygne","KS",66040,"","Private",38.338223,-94.636917,150068,"2019-12-14","private"
"170","ELEC","Evergy","25166 E 2200 Rd","","LaCygne","KS",66040,"","Private",38.338223,-94.636917,150069,"2019-12-14","private"
"171","ELEC","Hampton Inn Gardner Conference Center - Tesla Destination","151 S Ceder Niles Rd","","Gardner","KS",66030,"877-798-3752","Public",38.809367,-94.889966,150685,"2019-06-11","public"
"172","ELEC","EVERGY @RVRFRNT CC412A","319 S Esplanade St @ Riverfront Community Cen","In front of Carousel Museum","Leavenworth","KS",66048,"888-758-4389","Public",39.317331,-94.909111,152354,"2020-01-10","public"
"173","ELEC","EVERGY @WSU YMCA -413A","2060 N Mid-Campus Dr @ WSU Steve Clark YMCA","near the YMCA at WSU","Wichita","KS",67208,"888-758-4389","Public",37.72004,-97.28749,153558,"2020-02-08","public"
"174","ELEC","PARK PLACE VLGE SOUTH NALL #2","11571 Nall Ave","Inside parking garage entrance to the right.","Leawood","KS",66211,"888-758-4389","Public",38.918594,-94.648411,154601,"2020-03-21","public"
"175","ELEC","Emporia West Plaza - Tesla Supercharger","1312 Industrial Road","","Emporia","KS",66801,"877-798-3752","Public",38.414344,-96.21673,158382,"2020-05-29","public"
"176","ELEC","EVERGY @HUTCH HOS-415A","2132 N Waldron St Hutchinson Regional Medical","Charger is located in the west side of hospital and west side of parking lot","Hutchinson","KS",67502,"888-758-4389","Public",38.077837,-97.894476,163581,"2020-06-24","public"
"177","ELEC","HENHOUSESTATION CAMELOT COURT","11835 Roe Ave","Parking lot of Hen House, in front of Cactus Gril","Leawood","KS",66211,"888-758-4389","Public",38.914238,-94.638077,163809,"2020-07-02","public"
"178","ELEC","EVERGY @WSU TECH-417B","4004 N Webb Rd @ WSU Tech Center","At WSU Tech","Wichita","KS",67226,"888-758-4389","Public",37.758943,-97.224532,167158,"2020-09-29","public"
"179","ELEC","PARK PLACE VLGE 117TH GARAGE #1","5200 W 117th St","1st level, take 1st left, unit 2 spaces down on left","Leawood","KS",66211,"888-758-4389","Public",38.916763,-94.646259,167347,"2020-10-06","public"
"180","ELEC","Homewood Suites Topeka - Tesla Destination","1519 SW Arrowhead Rd","","Topeka","KS",66604,"877-798-3752","Public",39.041136,-95.757235,168858,"2018-05-31","public"
"181","ELEC","Wrap Factory - Tesla Destination","10933 Kaw Dr","","Edwardsville","KS",66111,"877-798-3752","Public",39.063122,-94.83369,169275,"2019-09-30","public"
"182","ELEC","EVERGY @BJKT PROF-175A","8629 Bluejacket St @ Bluejacket Professional","Located in the parking lot behind the Clinical Associates building.","Lenexa","KS",66214,"888-758-4389","Public",38.973048,-94.709888,171534,"2021-01-27","public"
"183","ELEC","EVERGY @GOLF COURS035C","17501 Midland Dr @ Tomahawk Hills Golf Course","Located on the east end of the clubhouse parking lot.","Shawnee","KS",66217,"888-758-4389","Public",38.999945,-94.79034,171562,"2021-01-27","public"
"184","ELEC","EVERGY @GOLF COURS035A","17501 Midland Dr @ Tomahawk Hills Golf Course","Located on the east end of the clubhouse parking lot.","Shawnee","KS",66217,"888-758-4389","Public",39.000048,-94.790325,171563,"2021-01-27","public"
"185","ELEC","EVERGY @PUB WKS -173B","1385 S Robinson Dr @ Olathe Public Works Adm.","Front parking lot at Olathe Public Works building.","Olathe","KS",66061,"888-758-4389","Public",38.862896,-94.844239,171568,"2021-01-27","public"
"186","ELEC","EVERGY @PUB WKS -173A","1385 S Robinson Dr @ Olathe Public Works Adm.","Front parking lot at Olathe Public Works building.","Olathe","KS",66061,"888-758-4389","Public",38.862912,-94.844163,171569,"2021-01-27","public"
"187","ELEC","ASPIRIA GARAGE P #2","6260 Sprint Pkwy Garage P","South side of the parking garage next to the electrical room","Overland Park","KS",66251,"888-758-4389","Public",38.913877,-94.656565,171699,"2021-01-27","public"
"188","ELEC","EVERGY @HY-VEE -034A","13550 W 63rd St @ Hy-Vee","SE corner of Hy-Vee parking lot along Pflumm Rd.","Shawnee","KS",66216,"888-758-4389","Public",39.01526,-94.742716,171715,"2021-01-27","public"
"189","ELEC","EVERGY @SCRIPTPRO-169B","5839 Woodson Rd @ ScriptPro","West Building Parking Lot along Woodson","Mission","KS",66202,"888-758-4389","Public",39.022708,-94.653149,171744,"2021-01-27","public"
"190","ELEC","EVERGY @SCRIPTPRO-169A","5839 Woodson Rd @ ScriptPro","West Buliding Parking Lot along Woodson","Mission","KS",66202,"888-758-4389","Public",39.022807,-94.65315,171745,"2021-01-27","public"
"191","ELEC","EVERGY @SHMSN MED-255C","23401 Prairie Star Pkwy @ Shawnee Mission Med","Parking lot outside of building A","Lenexa","KS",66227,"888-758-4389","Public",38.95525,-94.855544,171778,"2021-01-27","public"
"192","ELEC","EVERGY @SHMSN MED-255D","23401 Prairie Star Pkwy @ Shawnee Mission Med","Inside parking garage","Lenexa","KS",66227,"888-758-4389","Public",38.955078,-94.855806,171779,"2021-01-27","public"
"193","ELEC","EVERGY @SHMSN MED-255A","23401 Prairie Star Pkwy @ Shawnee Mission Med","Parking lot outside of building A","Lenexa","KS",66227,"888-758-4389","Public",38.955327,-94.855458,171780,"2021-01-27","public"
"194","ELEC","EVERGY @FIELDHOUS-016B","551 New Century Pkwy @ New Century Field Hous","Located on the south side of the building.","New Century","KS",66031,"888-758-4389","Public",38.818306,-94.903417,171783,"2021-01-27","public"
"195","ELEC","EVERGY @FIELDHOUS-016C","551 New Century Pkwy @ New Century Field Hous","Located on the south side of the building.","New Century","KS",66031,"888-758-4389","Public",38.81832,-94.903481,171784,"2021-01-27","public"
"196","ELEC","BLACK & VEATCH MAIN CAMPUS 2","6074-6460 W 115th St","In the south parking lot","Overland Park","KS",66211,"888-758-4389","Public",38.923289,-94.655797,171796,"2021-01-27","public"
"197","ELEC","BLACK & VEATCH MAIN CAMPUS 1","6074-6460 W 115th St","In the south parking lot","Overland Park","KS",66211,"888-758-4389","Public",38.92319,-94.65582,171797,"2021-01-27","public"
"198","ELEC","EVERGY @UNILEVER -013A","27080 W 159th St @ Unilever","In the south east corner of the main parking lot","New Century","KS",66031,"888-758-4389","Public",38.840183,-94.896476,171822,"2021-01-27","public"
"199","ELEC","EVERGY @CHELEPIS -211C","8302 College Blvd @ Chelepis & Associates","South side parking lot","Overland Park","KS",66210,"888-758-4389","Public",38.928078,-94.681436,171868,"2021-01-27","public"
"200","ELEC","EVERGY @CHELEPIS -211B","8302 College Blvd @ Chelepis & Associates","South side parking lot","Overland Park","KS",66210,"888-758-4389","Public",38.928028,-94.681436,171869,"2021-01-27","public"
"201","ELEC","EVERGY @BNK OF AM-212C","8679 College Blvd @ Bank of America","Parking lot along Antioch on the south side of Bank of America","Overland Park","KS",66210,"888-758-4389","Public",38.926515,-94.685954,171872,"2021-01-27","public"
"202","ELEC","EVERGY @BNK OF AM-212A","8679 College Blvd @ Bank of America","Parking lot along Antioch on the south side of Bank of America","Overland Park","KS",66210,"888-758-4389","Public",38.92642,-94.685953,171873,"2021-01-27","public"
"203","ELEC","EVERGY @WHOLE FOOD020A","14615 W 119th St @ Whole Foods","NE corner of parking lot along the main access drive","Olathe","KS",66062,"888-758-4389","Public",38.911856,-94.757206,171947,"2021-01-27","public"
"204","ELEC","EVERGY @WHOLE FOOD020B","14615 W 119th St @ Whole Foods","NE corner of parking lot along the main access drive","Olathe","KS",66062,"888-758-4389","Public",38.91186,-94.757078,171948,"2021-01-27","public"
"205","ELEC","EVERGY @GREYSTONE-021B","12850 W 87th St Pkwy @ Greystone South Plaza","Located in the Greystone South Plaza parking lot along 87th St Pkwy, near the Commerce Bank ATM.","Lenexa","KS",66215,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",38.971291,-94.735428,171993,"2021-01-27","public"
"206","ELEC","EVERGY @GREYSTONE-021A","12850 W 87th St Pkwy @ Greystone South Plaza","Located in the Greystone South Plaza parking lot along 87th St Pkwy, near the Commerce Bank ATM.","Lenexa","KS",66215,"888-758-4389","Public",38.971289,-94.735365,171994,"2021-01-27","public"
"207","ELEC","EVERGY @HERITG PRK012B","13915 W 159th Ter @ Heritage Park","Located in the marina parking lot","Olathe","KS",66062,"888-758-4389","Public",38.835736,-94.746791,172000,"2021-01-27","public"
"208","ELEC","EVERGY @HERITG PRK012A","13915 W 159th Ter @ Heritage Park","Located in the marina parking lot","Olathe","KS",66062,"888-758-4389","Public",38.835707,-94.746743,172001,"2021-01-27","public"
"209","ELEC","EVERGY @KOHLS -143B","11587 Metcalf Ave @ Kohls","North end of parking lot along 115th Street.","Overland Park","KS",66210,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",38.917161,-94.664755,172004,"2021-01-27","public"
"210","ELEC","EVERGY @KOHLS -143A","11587 Metcalf Ave @ Kohls","North end of parking lot along 115th Street.","Overland Park","KS",66210,"888-758-4389","Public",38.917163,-94.664826,172005,"2021-01-27","public"
"211","ELEC","EVERGY @HY-VEE -003A","8503 W 95th St @ Hy-Vee #1","In the SE corner of the Hy-Vee parking lot.","Overland Park","KS",66212,"888-758-4389","Public",38.955162,-94.684308,172006,"2021-01-27","public"
"212","ELEC","EVERGY @SAMS CLUB-050C","8314 W 135th St @ Sams Club #4707","South end of Sam's Club parking lot near Salty Iguana.","Overland Park","KS",66223,"888-758-4389","Public",38.884795,-94.683565,172041,"2021-01-27","public"
"213","ELEC","EVERGY @SAMS CLUB-050A","8314 W 135th St @ Sams Club #4707","South end of Sam's Club parking lot near Salty Iguana.","Overland Park","KS",66223,"888-758-4389","Public",38.884783,-94.683506,172042,"2021-01-27","public"
"214","ELEC","EVERGY @JCCC -025A","21151 W 152nd St @ Johnson Co. Community Coll","North of building in circular parking area off of 152nd St.","Olathe","KS",66062,"888-758-4389","Public",38.852843,-94.830306,172073,"2021-01-27","public"
"215","ELEC","EVERGY @JCCC -025C","21151 W 152nd St @ Johnson Co. Community Coll","North of building in circular parking area off of 152nd St.","Olathe","KS",66062,"888-758-4389","Public",38.852949,-94.830436,172074,"2021-01-27","public"
"216","ELEC","EVERGY @PARKEDGE -048C","8133 Renner Blvd @ Park Edge Apartments","Located next to building 8135.","Lenexa","KS",66219,"888-758-4389","Public",38.980843,-94.778007,172077,"2021-01-27","public"
"217","ELEC","EVERGY @PARKEDGE -048A","8133 Renner Blvd @ Park Edge Apartments","Located next to building 8135.","Lenexa","KS",66219,"888-758-4389","Public",38.980801,-94.778043,172078,"2021-01-27","public"
"218","ELEC","EVERGY @K-STATE -011B","22199 W Innovation Dr @ K-State Olathe","Located in the K-State parking lot at the Kansas Bioscience Park","Olathe","KS",66061,"888-758-4389","Public",38.929386,-94.8427,172093,"2021-01-27","public"
"219","ELEC","EVERGY @K-STATE -011A","22199 W Innovation Dr @ K-State Olathe","Located in the K-State parking lot at the Kansas Bioscience Park","Olathe","KS",66061,"888-758-4389","Public",38.929421,-94.842747,172094,"2021-01-27","public"
"220","ELEC","EVERGY @WALMART -066C","11703 Metcalf Ave @ Walmart #1599","At the back of the Walmart parking lot.","Overland Park","KS",66210,"888-758-4389","Public",38.91501,-94.666271,172095,"2021-01-27","public"
"221","ELEC","EVERGY @WALMART -066B","11703 Metcalf Ave @ Walmart #1599","EVCS located at the back of the Walmart parking lot near K Macho's and Old Chicago.","Overland Park","KS",66210,"888-758-4389","Public",38.91496,-94.666273,172096,"2021-01-27","public"
"222","ELEC","EVERGY @MILL CRK- 042C","13438 W 62nd Ter @ Mill Creek Shopping Center","In front of CVS Pharmacy along 62nd Terrace.","Shawnee","KS",66216,"888-758-4389","Public",39.015511,-94.741532,172138,"2021-01-27","public"
"223","ELEC","EVERGY @MILL CRK- 042A","13438 W 62nd Ter @ Mill Creek Shopping Center","In front of CVS Pharmacy along 62nd Terrace.","Shawnee","KS",66216,"888-758-4389","Public",39.015511,-94.741409,172139,"2021-01-27","public"
"224","ELEC","EVERGY @SAMS CLUB-052C","12200 W 95th St @ Sams Club #8208","West side of the parking lot along Monrovia St.","Lenexa","KS",66215,"888-758-4389","Public",38.958342,-94.728157,172142,"2021-01-27","public"
"225","ELEC","EVERGY @SAMS CLUB-052A","12200 W 95th St @ Sams Club #8208","West side of the parking lot along Monrovia St.","Lenexa","KS",66215,"888-758-4389","Public",38.958394,-94.728157,172143,"2021-01-27","public"
"226","ELEC","EVERGY @WALMART -074A","11010 W 74th Ter @ Walmart #5308","Located at the west end of the parking lot along Nieman Rd.","Shawnee","KS",66203,"888-758-4389","Public",38.99383,-94.714239,172163,"2021-01-27","public"
"227","ELEC","EVERGY @WALMART -074B","11010 W 74th Ter @ Walmart #5308","Located at the west end of the parking lot along Nieman Rd.","Shawnee","KS",66203,"888-758-4389","Public",38.993778,-94.71424,172164,"2021-01-27","public"
"228","ELEC","EVERGY @LEAWD APT-078C","2140 W 137th Ter @ Leawood State Line Apts Cl","Parking lot to the west of the clubhouse","Leawood","KS",66224,"888-758-4389","Public",38.879332,-94.610402,172180,"2021-01-27","public"
"229","ELEC","EVERGY @LEAWD APT-078A","2140 W 137th Ter @ Leawood State Line Apts Cl","Parking lot to the west of the clubhouse","Leawood","KS",66224,"888-758-4389","Public",38.879382,-94.610509,172181,"2021-01-27","public"
"230","ELEC","EVERGY @SCRIPTPRO-170C","5828 Reeds Rd @ ScriptPro","ScriptPro parking lot on east side of Maple St.","Mission","KS",66202,"888-758-4389","Public",39.022904,-94.649655,172184,"2021-01-27","public"
"231","ELEC","EVERGY @SCRIPTPRO-170A","5828 Reeds Rd @ ScriptPro","ScriptPro parking lot on east side of Maple St.","Mission","KS",66202,"888-758-4389","Public",39.022953,-94.649654,172185,"2021-01-27","public"
"232","ELEC","EVERGY @HEND ENG-185B","8345 Lenexa Dr @ Henderson Engineers","Near the SE corner of the building.","Lenexa","KS",66214,"888-758-4389","Public",38.976465,-94.70953,172195,"2021-01-27","public"
"233","ELEC","EVERGY @HEND ENG-185A","8345 Lenexa Dr @ Henderson Engineers","Near the SE corner of the building.","Lenexa","KS",66214,"888-758-4389","Public",38.976423,-94.709565,172196,"2021-01-27","public"
"234","ELEC","EVERGY @COMFORTIN176C","7200 W 107th St @ Comfort Inn","NW corner of the Comfort Inn parking lot.","Overland Park","KS",66212,"888-758-4389","Public",38.935013,-94.669994,172197,"2021-01-27","public"
"235","ELEC","EVERGY @COMFORTIN176A","7200 W 107th St @ Comfort Inn","NW corner of the Comfort Inn parking lot.","Overland Park","KS",66212,"888-758-4389","Public",38.935013,-94.670129,172198,"2021-01-27","public"
"236","ELEC","EVERGY @CITY CNTR-258C","8800 Penrose Ln @ EPC District at City Center","Parking garage Level 1. spaces 104 -109","Lenexa","KS",66219,"888-758-4389","Public",38.968951,-94.783595,172253,"2021-01-27","public"
"237","ELEC","EVERGY @CITY CNTR-258B","8800 Penrose Ln @ EPC District at City Center","Parking garage Level 1. spaces 104 -109","Lenexa","KS",66219,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",38.968934,-94.783713,172254,"2021-01-27","public"
"238","ELEC","EVERGY @ROSANA SQ-304B","11626 Metcalf Ave @ Rosana Square","In the Mardel Parking Lot","Overland Park","KS",66213,"888-758-4389","Public",38.915306,-94.669383,172294,"2021-01-27","public"
"239","ELEC","EVERGY @ROSANA SQ-304A","11626 Metcalf Ave @ Rosana Square","In the Mardel Parking Lot","Overland Park","KS",66213,"888-758-4389","Public",38.91525,-94.669383,172295,"2021-01-27","public"
"240","ELEC","EVERGY @JEWISH FS-220C","5803 W 115th St @ Jewish Family Services of K","West parking lot by the tennis courts","Overland Park","KS",66251,"888-758-4389","Public",38.917117,-94.654869,172299,"2021-01-27","public"
"241","ELEC","EVERGY @JEWISH FS-220B","5803 W 115th St @ Jewish Family Services of K","West parking lot by the tennis courts","Overland Park","KS",66251,"888-758-4389","Public",38.917066,-94.65485,172300,"2021-01-27","public"
"242","ELEC","EVERGY @ARVEST BNK006A","7403 W 135th St @ Arvest Bank","SW corner of the Arvest parking lot.","Overland Park","KS",66223,"888-758-4389","Public",38.88277,-94.672712,172306,"2021-01-27","public"
"243","ELEC","EVERGY @TRADEWIND-022B","16105 W 113th St @ Tradewind Energy","At west end of parking lot along Corporate Ave.","Lenexa","KS",66219,"888-758-4389","Public",38.92249,-94.771863,172332,"2021-01-27","public"
"244","ELEC","EVERGY @TRADEWIND-022C","16105 W 113th St @ Tradewind Energy","At west end of parking lot along Corporate Ave.","Lenexa","KS",66219,"888-758-4389","Public",38.92213,-94.773188,172333,"2021-01-27","public"
"245","ELEC","EVERGY @KC ORTHO -005A","3691 College Blvd @ KC Orthopedic Inst","In NW corner of parking lot along College Blvd.","Leawood","KS",66211,"888-758-4389","Public",38.927353,-94.628491,172339,"2021-01-27","public"
"246","ELEC","EVERGY @STOLL PRK-033A","12502 W 119th St @ Stoll Park","Located in the first parking lot on the right","Overland Park","KS",66210,"888-758-4389","Public",38.914811,-94.729988,172344,"2021-01-27","public"
"247","ELEC","EVERGY @STOLL PRK-033B","12502 W 119th St @ Stoll Park","Located in the first parking lot on the right","Overland Park","KS",66210,"888-758-4389","Public",38.914836,-94.72993,172345,"2021-01-27","public"
"248","ELEC","EVERGY @GOLF COURS017C","16451 Constance St @ Heritage Park Golf Cours","Located in the clubhouse parking lot","Olathe","KS",66062,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",38.830214,-94.758173,172346,"2021-01-27","public"
"249","ELEC","EVERGY @GOLF COURS017B","16451 Constance St @ Heritage Park Golf Cours","Located in the clubhouse parking lot","Olathe","KS",66062,"888-758-4389","Public",38.830172,-94.758146,172347,"2021-01-27","public"
"250","ELEC","EVERGY @KU EDWRD -155B","12602 Quivira Rd @ KU Edwards Campus","EVCS is located in the Edwards Campus parking lot behind the Phillips 66 on Quivira","Overland Park","KS",66213,"888-758-4389","Public",38.900426,-94.724904,172348,"2021-01-27","public"
"251","ELEC","EVERGY @KU EDWRD -155C","12602 Quivira Rd @ KU Edwards Campus","EVCS is located in the Edwards Campus parking lot behind the Phillips 66 on Quivira","Overland Park","KS",66213,"888-758-4389","Public",38.900373,-94.724898,172349,"2021-01-27","public"
"252","ELEC","EVERGY @HY-VEE -010B","6657 Martway St @ Hy-Vee","Located on the west side of the Hy-Vee parking lot near the gas station.","Mission","KS",66202,"888-758-4389","Public",39.019902,-94.662799,172350,"2021-01-27","public"
"253","ELEC","EVERGY @ARVEST BNK009A","6302 Nall Ave @ Arvest Bank","In the bank parking lot","Mission","KS",66202,"888-758-4389","Public",39.01493,-94.650267,172351,"2021-01-27","public"
"254","ELEC","EVERGY @HILTON GI-008C","12078 S Strang Line Rd @ Hilton Garden Inn","North side of building between the Hilton Inn and Holiday Inn Express","Olathe","KS",66062,"888-758-4389","Public",38.911556,-94.769553,172352,"2021-01-27","public"
"255","ELEC","EVERGY @HILTON GI-008A","12078 S Strang Line Rd @ Hilton Garden Inn","North side of building between the Hilton Inn and Holiday Inn Express","Olathe","KS",66062,"888-758-4389","Public",38.911542,-94.769616,172353,"2021-01-27","public"
"256","ELEC","EVERGY @EPA -174F","11201 Renner Blvd @ US Enviromental Protectio","North employee parking lot","Lenexa","KS",66219,"888-758-4389","Public",38.925905,-94.778283,172507,"2021-01-27","public"
"257","ELEC","EVERGY @EPA -174E","11201 Renner Blvd @ US Enviromental Protectio","North employee parking lot","Lenexa","KS",66219,"888-758-4389","Public",38.925856,-94.778285,172508,"2021-01-27","public"
"258","ELEC","EVERGY @EPA -174D","11201 Renner Blvd @ US Enviromental Protectio","North employee parking lot","Lenexa","KS",66219,"888-758-4389","Public",38.925808,-94.778295,172509,"2021-01-27","public"
"259","ELEC","EVERGY @EPA -174A","11201 Renner Blvd @ US Enviromental Protectio","North employee parking lot","Lenexa","KS",66219,"888-758-4389","Public",38.925758,-94.778285,172510,"2021-01-27","public"
"260","ELEC","EVERGY @EPA -174C","11201 Renner Blvd @ US Enviromental Protectio","North employee parking lot","Lenexa","KS",66219,"888-758-4389","Public",38.925662,-94.778274,172511,"2021-01-27","public"
"261","ELEC","EVERGY @WALMART -073B","18555 W 151st St @ Walmart #4198","NW corner of the parking lot","Olathe","KS",66062,"888-758-4389","Public",38.853617,-94.800396,172534,"2021-01-27","public"
"262","ELEC","EVERGY @WALMART -073A","18555 W 151st St @ Walmart #4198","NW corner of the parking lot","Olathe","KS",66062,"888-758-4389","Public",38.853747,-94.80039,172535,"2021-01-27","public"
"263","ELEC","EVERGY @SHMSN PRK-043C","18531 W 79th St @ Shawnee Mission Park Marina","Marina parking lot","Shawnee","KS",66218,"888-758-4389","Public",38.988081,-94.799714,172536,"2021-01-27","public"
"264","ELEC","EVERGY @SHMSN PRK-043A","18531 W 79th St @ Shawnee Mission Park Marina","Marina parking lot","Shawnee","KS",66218,"888-758-4389","Public",38.988145,-94.799602,172537,"2021-01-27","public"
"265","ELEC","EVERGY @PRESBY CH-187A","9902 Mission Rd @ Village Presbyterian Church","Front parking lot along Mission Rd.","Overland Park","KS",66207,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",38.948501,-94.63136,172542,"2021-01-27","public"
"266","ELEC","EVERGY @B&V ENG -302D","11407 Lamar Ave @ Black and Veatch","In North Parking Lot along 112th","Overland Park","KS",66211,"888-758-4389","Public",38.925628,-94.655291,172670,"2021-01-27","public"
"267","ELEC","EVERGY @B&V ENG -302F","11407 Lamar Ave @ Black and Veatch","In the North Lot along 112th","Overland Park","KS",66211,"888-758-4389","Public",38.925635,-94.65516,172671,"2021-01-27","public"
"268","ELEC","EVERGY @B&V ENG -302E","11407 Lamar Ave @ Black and Veatch","In the North Lot along 112th","Overland Park","KS",66211,"888-758-4389","Public",38.925631,-94.655223,172672,"2021-01-27","public"
"269","ELEC","EVERGY @B&V ENG -302C","11407 Lamar Ave @ Black and Veatch","In North Parking Lot along 112th","Overland Park","KS",66211,"888-758-4389","Public",38.92563,-94.655357,172673,"2021-01-27","public"
